epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,514.891,0.80391,1.07431,1.17121,0.52855,0.78858,0.64753,0.50843,0.68844,1.32475,1.15057,0.00103962,0.00103962,0.00103962
19,538.954,0.83115,1.09646,1.17749,0.61662,0.8916,0.69799,0.56728,0.62119,0.88027,1.08738,0.00102725,0.00102725,0.00102725
20,563.111,0.80414,1.07632,1.15995,0.5866,0.8612,0.72663,0.58266,0.64821,0.93271,1.12965,0.00101488,0.00101488,0.00101488
21,587.235,0.77662,1.03274,1.15227,0.68916,0.89687,0.7801,0.65564,0.55978,0.77439,1.04733,0.0010025,0.0010025,0.0010025
22,611.408,0.75671,1.00584,1.1422,0.70485,0.8603,0.81978,0.68031,0.57723,0.77499,1.06569,0.000990125,0.000990125,0.000990125
23,635.538,0.769,1.01946,1.14728,0.68854,0.86026,0.79046,0.666,0.56359,0.77655,1.05075,0.00097775,0.00097775,0.00097775
24,659.83,0.77864,1.00788,1.15132,0.65593,0.83768,0.79641,0.67792,0.56059,0.81325,1.03495,0.000965375,0.000965375,0.000965375
25,683.952,0.74821,0.97188,1.1282,0.61873,0.86635,0.73864,0.60965,0.65977,0.90221,1.1136,0.000953,0.000953,0.000953
26,708.07,0.74569,0.97232,1.1322,0.70092,0.87392,0.83167,0.71434,0.52383,0.72424,1.0435,0.000940625,0.000940625,0.000940625
27,732.202,0.72556,0.95125,1.12591,0.6424,0.91063,0.77861,0.66772,0.53755,0.78113,1.03197,0.00092825,0.00092825,0.00092825
28,756.248,0.71949,0.95896,1.11891,0.71734,0.83821,0.8223,0.70677,0.54443,0.73719,1.04117,0.000915875,0.000915875,0.000915875
29,780.366,0.69898,0.93926,1.10516,0.71047,0.86779,0.82049,0.70521,0.53007,0.72853,1.02061,0.0009035,0.0009035,0.0009035
30,804.372,0.70919,0.93216,1.10438,0.65986,0.82025,0.75635,0.64954,0.53255,0.79982,1.02617,0.000891125,0.000891125,0.000891125
31,828.393,0.70024,0.91191,1.09106,0.7176,0.80087,0.82154,0.70822,0.52673,0.80451,1.02219,0.00087875,0.00087875,0.00087875
32,852.411,0.69098,0.90883,1.09957,0.69781,0.85155,0.81977,0.70621,0.52966,0.74996,1.02007,0.000866375,0.000866375,0.000866375
33,876.484,0.67837,0.88291,1.08075,0.65722,0.85273,0.83218,0.71634,0.54987,0.75516,1.04356,0.000854,0.000854,0.000854
34,900.626,0.68188,0.89588,1.09313,0.78141,0.84217,0.86649,0.75043,0.50184,0.67849,1.00807,0.000841625,0.000841625,0.000841625
35,924.861,0.6784,0.88708,1.0876,0.69303,0.85158,0.82888,0.72354,0.48651,0.75066,0.98938,0.00082925,0.00082925,0.00082925
36,948.982,0.66498,0.90137,1.07072,0.75286,0.80797,0.84013,0.7328,0.49289,0.69009,0.9987,0.000816875,0.000816875,0.000816875
37,973.029,0.66611,0.84976,1.08082,0.6921,0.91975,0.88576,0.77952,0.49439,0.67832,0.99652,0.0008045,0.0008045,0.0008045
38,997.154,0.64926,0.8494,1.06375,0.68642,0.84491,0.84208,0.73463,0.49171,0.72666,0.99996,0.000792125,0.000792125,0.000792125
39,1021.21,0.647,0.8162,1.06145,0.86071,0.88148,0.92727,0.81899,0.47658,0.58008,0.98297,0.00077975,0.00077975,0.00077975
40,1045.4,0.63545,0.81515,1.06462,0.75744,0.87815,0.86299,0.76566,0.47182,0.65243,0.97971,0.000767375,0.000767375,0.000767375
41,1069.56,0.63616,0.8103,1.06221,0.79993,0.82878,0.89504,0.78054,0.48703,0.64395,0.99618,0.000755,0.000755,0.000755
42,1093.87,0.64028,0.79225,1.05939,0.80784,0.83354,0.89098,0.78654,0.49669,0.63703,1.0044,0.000742625,0.000742625,0.000742625
43,1117.95,0.62243,0.79061,1.04726,0.81955,0.84689,0.91216,0.81159,0.47631,0.60281,0.98754,0.00073025,0.00073025,0.00073025
44,1141.94,0.60963,0.77403,1.05131,0.8566,0.83349,0.91343,0.8129,0.47761,0.59855,0.99059,0.000717875,0.000717875,0.000717875
45,1165.81,0.61226,0.76837,1.04422,0.78008,0.87378,0.88206,0.7876,0.4451,0.59749,0.96433,0.0007055,0.0007055,0.0007055
46,1189.71,0.59931,0.7778,1.051,0.87318,0.86127,0.9382,0.84733,0.43794,0.52643,0.95736,0.000693125,0.000693125,0.000693125
47,1213.87,0.58883,0.74438,1.0404,0.80263,0.88638,0.94118,0.85043,0.43678,0.6304,0.9579,0.00068075,0.00068075,0.00068075
48,1238.2,0.61054,0.74644,1.04472,0.8097,0.78191,0.89277,0.78482,0.50527,0.73961,0.99859,0.000668375,0.000668375,0.000668375
49,1262.14,0.58964,0.73608,1.03631,0.86504,0.87283,0.94311,0.84014,0.44466,0.52037,0.96226,0.000656,0.000656,0.000656
50,1286.12,0.59358,0.72855,1.04503,0.82174,0.90814,0.93248,0.831,0.45883,0.52952,0.95562,0.000643625,0.000643625,0.000643625
51,1310.13,0.5914,0.70742,1.03955,0.88215,0.87928,0.94611,0.85056,0.45532,0.50905,0.95187,0.00063125,0.00063125,0.00063125
52,1334.28,0.56857,0.6906,1.02577,0.90792,0.89179,0.96054,0.86883,0.43792,0.45428,0.94786,0.000618875,0.000618875,0.000618875
53,1358.26,0.57374,0.69982,1.02635,0.87905,0.88268,0.94663,0.85687,0.43578,0.49656,0.96176,0.0006065,0.0006065,0.0006065
54,1382.16,0.56081,0.68406,1.02037,0.8288,0.91232,0.9447,0.8584,0.41666,0.50321,0.94246,0.000594125,0.000594125,0.000594125
55,1406.15,0.5688,0.66183,1.02092,0.82327,0.89999,0.93279,0.84733,0.41565,0.50168,0.94309,0.00058175,0.00058175,0.00058175
56,1430.17,0.55331,0.67542,1.00911,0.85272,0.86288,0.93586,0.84656,0.44099,0.54758,0.96613,0.000569375,0.000569375,0.000569375
57,1454.04,0.55941,0.63056,1.02123,0.86578,0.88369,0.95273,0.86838,0.41392,0.54762,0.94825,0.000557,0.000557,0.000557
58,1477.9,0.54117,0.63461,1.00921,0.87817,0.89977,0.95687,0.86935,0.41731,0.45314,0.94172,0.000544625,0.000544625,0.000544625
59,1501.92,0.54882,0.61353,1.01535,0.88809,0.87904,0.95398,0.86479,0.42121,0.46684,0.94567,0.00053225,0.00053225,0.00053225
60,1525.84,0.53679,0.62574,1.0089,0.89153,0.85644,0.94959,0.85286,0.45908,0.51468,0.98075,0.000519875,0.000519875,0.000519875
61,1550.01,0.54797,0.61781,1.01074,0.90534,0.89602,0.96039,0.87671,0.40796,0.44084,0.9324,0.0005075,0.0005075,0.0005075
62,1574.11,0.53594,0.58367,1.00832,0.87466,0.92589,0.96776,0.88226,0.41012,0.43685,0.93753,0.000495125,0.000495125,0.000495125
63,1598.21,0.52823,0.58915,1.00012,0.83457,0.9167,0.95813,0.86656,0.44637,0.47619,0.96335,0.00048275,0.00048275,0.00048275
64,1622.27,0.5325,0.5921,1.005,0.88605,0.91216,0.95931,0.87533,0.40599,0.44802,0.93618,0.000470375,0.000470375,0.000470375
65,1646.25,0.513,0.56539,0.98627,0.91647,0.91574,0.97331,0.89829,0.39964,0.40747,0.92665,0.000458,0.000458,0.000458
66,1670.23,0.52648,0.58373,1.00154,0.91699,0.91011,0.96666,0.88237,0.4072,0.40791,0.93793,0.000445625,0.000445625,0.000445625
67,1694.37,0.51705,0.55101,0.99796,0.90068,0.90954,0.96087,0.87953,0.4005,0.44066,0.92284,0.00043325,0.00043325,0.00043325
68,1718.26,0.50957,0.54539,0.99157,0.8988,0.91331,0.96689,0.89004,0.39451,0.39298,0.92133,0.000420875,0.000420875,0.000420875
69,1742.08,0.50471,0.55715,0.98652,0.93399,0.94011,0.9748,0.90006,0.3865,0.36486,0.92101,0.0004085,0.0004085,0.0004085
70,1766.05,0.50498,0.54283,0.99308,0.91735,0.9388,0.97517,0.89998,0.40688,0.3715,0.93279,0.000396125,0.000396125,0.000396125
71,1790,0.50572,0.55178,0.99089,0.92537,0.90404,0.96755,0.88947,0.40645,0.40369,0.93118,0.00038375,0.00038375,0.00038375
72,1813.9,0.48696,0.51387,0.97472,0.91894,0.93957,0.97364,0.90135,0.38766,0.36444,0.91982,0.000371375,0.000371375,0.000371375
73,1838.04,0.48794,0.51509,0.98353,0.92111,0.93373,0.97345,0.9,0.38221,0.37369,0.90735,0.000359,0.000359,0.000359
74,1862.31,0.49758,0.53445,0.98585,0.87756,0.90426,0.9621,0.87995,0.42121,0.46165,0.94607,0.000346625,0.000346625,0.000346625
75,1886.3,0.48664,0.51216,0.97321,0.93747,0.94588,0.98165,0.91683,0.36362,0.33144,0.90425,0.00033425,0.00033425,0.00033425
76,1910.32,0.46714,0.48368,0.96057,0.95146,0.93201,0.98243,0.91038,0.37644,0.34843,0.91034,0.000321875,0.000321875,0.000321875
77,1934.29,0.47751,0.50514,0.97706,0.95198,0.94875,0.98307,0.91617,0.36553,0.3267,0.90145,0.0003095,0.0003095,0.0003095
78,1958.47,0.46316,0.4777,0.96546,0.94902,0.93858,0.97865,0.9119,0.36765,0.32987,0.90224,0.000297125,0.000297125,0.000297125
79,1982.37,0.4562,0.47174,0.95546,0.92369,0.9069,0.97284,0.89371,0.40185,0.38725,0.93317,0.00028475,0.00028475,0.00028475
80,2006.26,0.46234,0.48545,0.96582,0.95658,0.94003,0.98508,0.91829,0.3623,0.32156,0.90205,0.000272375,0.000272375,0.000272375
81,2030.3,0.45301,0.46479,0.95602,0.92719,0.94755,0.97898,0.9053,0.39279,0.3458,0.9262,0.00026,0.00026,0.00026
82,2054.25,0.4572,0.46472,0.96407,0.92833,0.95271,0.98133,0.9196,0.35875,0.32352,0.90328,0.000247625,0.000247625,0.000247625
83,2078.19,0.44849,0.45781,0.96393,0.92156,0.95371,0.98119,0.91598,0.36463,0.33587,0.90842,0.00023525,0.00023525,0.00023525
84,2102.06,0.45725,0.46284,0.96573,0.93604,0.95725,0.98495,0.91649,0.38545,0.33734,0.92292,0.000222875,0.000222875,0.000222875
85,2126,0.45,0.44717,0.95754,0.94241,0.93664,0.98292,0.92057,0.3528,0.32152,0.8961,0.0002105,0.0002105,0.0002105
86,2150.07,0.43678,0.44087,0.95573,0.95786,0.95639,0.98643,0.92089,0.3541,0.30622,0.89606,0.000198125,0.000198125,0.000198125
87,2174.34,0.43141,0.43841,0.95807,0.94751,0.94898,0.98512,0.92281,0.35366,0.30882,0.89858,0.00018575,0.00018575,0.00018575
88,2198.29,0.44255,0.44489,0.95239,0.95994,0.94596,0.98637,0.9238,0.34862,0.30149,0.89592,0.000173375,0.000173375,0.000173375
89,2222.22,0.43611,0.42927,0.96052,0.9428,0.96369,0.98652,0.92707,0.35099,0.29123,0.8998,0.000161,0.000161,0.000161
90,2246.2,0.4253,0.42505,0.94787,0.9566,0.94965,0.98517,0.92152,0.35361,0.29923,0.89604,0.000148625,0.000148625,0.000148625
91,2296.28,0.31986,0.30408,0.87434,0.95253,0.94999,0.98167,0.91464,0.36234,0.3189,0.90205,0.00013625,0.00013625,0.00013625
92,2320.2,0.32241,0.29249,0.87131,0.95493,0.93928,0.98517,0.92326,0.35372,0.31246,0.89109,0.000123875,0.000123875,0.000123875
93,2344.24,0.30986,0.27148,0.85974,0.9404,0.9509,0.98468,0.92371,0.35127,0.31028,0.89259,0.0001115,0.0001115,0.0001115
94,2368.27,0.31099,0.28428,0.86202,0.94848,0.95587,0.9853,0.92231,0.35486,0.30921,0.89339,9.9125e-05,9.9125e-05,9.9125e-05
95,2392.38,0.30179,0.26873,0.85352,0.9595,0.94035,0.98543,0.92555,0.35129,0.29953,0.89129,8.675e-05,8.675e-05,8.675e-05
96,2416.49,0.29295,0.26517,0.85574,0.95444,0.95043,0.98521,0.9253,0.34543,0.29622,0.88958,7.4375e-05,7.4375e-05,7.4375e-05
97,2440.46,0.2914,0.26035,0.85606,0.94986,0.95723,0.98582,0.92756,0.3474,0.30415,0.89062,6.2e-05,6.2e-05,6.2e-05
98,2464.6,0.28979,0.25493,0.85147,0.95883,0.95469,0.9858,0.92903,0.33981,0.28519,0.88641,4.9625e-05,4.9625e-05,4.9625e-05
99,2488.82,0.27977,0.24732,0.84615,0.965,0.94903,0.9871,0.92922,0.34207,0.29568,0.88706,3.725e-05,3.725e-05,3.725e-05
100,2512.96,0.27835,0.24183,0.85187,0.96716,0.95142,0.98679,0.93037,0.33413,0.28615,0.88357,2.4875e-05,2.4875e-05,2.4875e-05
