epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3949.72,0.63405,0.79734,1.05747,0.74273,0.87408,0.8697,0.76408,0.45089,0.66705,0.97217,0.000742625,0.000742625,0.000742625
43,4024.92,0.63225,0.81443,1.05904,0.7013,0.84803,0.83982,0.72969,0.47691,0.74097,0.99728,0.00073025,0.00073025,0.00073025
44,4114.73,0.61943,0.78796,1.05753,0.76838,0.81904,0.84847,0.73231,0.49085,0.70493,1.00792,0.000717875,0.000717875,0.000717875
45,4196.58,0.5986,0.76895,1.03768,0.80944,0.86797,0.90076,0.79941,0.44584,0.56794,0.97234,0.0007055,0.0007055,0.0007055
46,4252.99,0.60337,0.78851,1.05328,0.7615,0.81337,0.87477,0.76387,0.47452,0.67347,0.99147,0.000693125,0.000693125,0.000693125
47,4320.38,0.59769,0.74508,1.04655,0.82333,0.86129,0.91969,0.81384,0.44949,0.60486,0.96468,0.00068075,0.00068075,0.00068075
48,4377.83,0.6117,0.73675,1.05122,0.80378,0.77159,0.86897,0.75507,0.51175,0.71361,1.01128,0.000668375,0.000668375,0.000668375
49,4466.3,0.5861,0.72797,1.03231,0.86147,0.84086,0.92739,0.83132,0.4438,0.53721,0.97111,0.000656,0.000656,0.000656
50,4531.01,0.58262,0.71842,1.03765,0.88522,0.84591,0.93255,0.8504,0.41683,0.47723,0.95308,0.000643625,0.000643625,0.000643625
51,4590.61,0.58823,0.71862,1.03844,0.83241,0.84636,0.9286,0.83701,0.44005,0.52793,0.96284,0.00063125,0.00063125,0.00063125
52,4654.09,0.55784,0.69044,1.02183,0.86923,0.84982,0.92479,0.84157,0.41625,0.54017,0.94692,0.000618875,0.000618875,0.000618875
53,4740.82,0.57906,0.69949,1.03448,0.87167,0.82384,0.93277,0.82967,0.45848,0.51084,0.96603,0.0006065,0.0006065,0.0006065
